Date,Failure.Rate,Temp,Cloud,Disc,Humidity,MaxTemp,MinTemp,Pressure,Rain,WindDir,WindSpeed,
5/6/2021,0.055555555555556,29.8,0,Sunny,53,32,25,1008,0,S,11,
5/7/2021,0.111111111111111,30.5,4,Partly cloudy,54,33,27,1008,0,SSW,10,
5/8/2021,0,32.1,1,Sunny,52,33,28,1007,0,SSE,14,
5/9/2021,0.055555555555556,31.9,0,Partly cloudy,49,33,28,1006,0,WSW,14,
5/10/2021,0,29.9,0,Sunny,57,31,27,1006,0,WSW,17,
5/11/2021,0,29.8,0,Sunny,52,32,26,1006,0,WSW,13,
5/12/2021,0.111111111111111,32,0,Partly cloudy,51,34,27,1004,0,SSW,10,
5/13/2021,0,32.1,0,Sunny,49,35,27,1003,0,SSW,13,
5/14/2021,0.166666666666667,32,0,Sunny,53,34,28,1001,0,WSW,11,
5/15/2021,0,32.5,0,Sunny,47,35,27,1000,0,WSW,10,
5/16/2021,0.111111111111111,33.8,0,Sunny,49,34,29,1002,0,WSW,12,
5/17/2021,0,32.2,0,Sunny,50,35,29,1003,0,SW,12,
5/18/2021,0.111111111111111,35.8,0,Sunny,44,36,29,1003,0,WSW,13,
5/19/2021,0.111111111111111,35,1,Sunny,49,36,29,1003,0,SW,17,
5/20/2021,0.111111111111111,34.5,0,Sunny,54,35,28,1003,0,SW,16,
5/21/2021,0.055555555555556,34.7,0,Sunny,55,35,29,1004,0,SW,12,
5/22/2021,0.111111111111111,35.7,2,Partly cloudy,44,38,31,1003,0,ESE,11,
5/23/2021,0.222222222222222,35.9,0,Partly cloudy,41,38,29,1002,0,S,13,
5/24/2021,0.111111111111111,36.2,2,Partly cloudy,39,37,31,1003,0,SSW,16,
5/25/2021,0.111111111111111,37.8,0,Sunny,43,38,30,1004,0,S,14,
5/26/2021,0.333333333333333,37.4,0,Sunny,45,38,28,1004,0,SSW,16,
5/27/2021,0.111111111111111,32.7,0,Sunny,60,34,28,1003,0,WSW,20,
5/28/2021,0.333333333333333,32.5,0,Sunny,64,34,28,1003,0,WSW,14,
5/29/2021,0.111111111111111,34.2,0,Sunny,55,37,27,1003,0,S,12,
5/30/2021,0.111111111111111,35.1,0,Sunny,49,37,29,1003,0,WSW,13,
5/31/2021,0.055555555555556,36.3,0,Sunny,48,38,30,1002,0,SSW,14,
6/1/2021,0.055555555555556,35.2,0,Sunny,54,36,30,1000,0,SW,17,
6/2/2021,0.166666666666667,33.7,0,Sunny,59,36,29,1000,0,WSW,14,
6/3/2021,0.222222222222222,36.1,1,Partly cloudy,57,36,29,1001,0,WSW,12,
6/4/2021,0.222222222222222,35.4,2,Partly cloudy,57,37,30,1001,0,WSW,14,
6/5/2021,0.166666666666667,34.5,1,Partly cloudy,62,36,29,999,0,WSW,12,
6/6/2021,0.277777777777778,38.3,2,Partly cloudy,59,38,31,998,0,S,12,
6/7/2021,0.277777777777778,36.7,3,Partly cloudy,61,37,30,1000,0,ENE,22,
6/8/2021,0.388888888888889,35.4,2,Partly cloudy,60,36,32,1000,0,SW,13,
6/9/2021,0.055555555555556,33.8,1,Partly cloudy,61,35,30,999,0,WSW,11,
6/10/2021,0.333333333333333,34,0,Sunny,57,36,29,997,0,WSW,10,
6/11/2021,0.111111111111111,34,0,Partly cloudy,61,36,30,997,0,WSW,13,
6/12/2021,0.222222222222222,34,0,Sunny,65,34,29,998,0,WSW,15,
6/13/2021,0.222222222222222,33.9,2,Partly cloudy,70,35,30,998,0,WSW,17,
6/14/2021,0.166666666666667,33.9,1,Partly cloudy,70,35,30,997,0,WSW,19,
6/15/2021,0,34.7,5,Partly cloudy,64,36,30,996,0,WSW,20,
6/16/2021,0.055555555555556,34.8,0,Sunny,55,36,31,997,0,WSW,14,
6/17/2021,0.055555555555556,33.3,0,Sunny,65,35,29,997,0,WSW,18,
6/18/2021,0,33.5,1,Sunny,61,37,29,998,0,WSW,12,
6/19/2021,0,34.6,0,Sunny,52,39,30,999,0,NE,15,
6/20/2021,0.055555555555556,37.4,0,Sunny,44,39,32,999,0,ENE,12,
6/21/2021,0,37.9,0,Sunny,41,39,31,999,0,SSE,11,
6/22/2021,0.055555555555556,38.8,0,Sunny,40,38,32,1001,0,SE,18,
6/23/2021,0.166666666666667,39.7,0,Sunny,41,38,32,1002,0,SSE,18,
6/24/2021,0.055555555555556,37.7,0,Sunny,41,39,31,1001,0,SE,15,
6/25/2021,0.333333333333333,36.5,0,Sunny,47,38,29,1000,0,SE,17,
6/26/2021,0.055555555555556,37.3,0,Partly cloudy,42,37,33,999,0,SSW,14,
6/27/2021,0,38.1,1,Partly cloudy,38,37,30,1001,0,SSE,16,
6/28/2021,0.055555555555556,36.7,2,Partly cloudy,43,37,32,1003,0,S,14,
6/29/2021,0.055555555555556,37.4,11,Partly cloudy,42,37,32,1002,0,SW,16,
6/30/2021,0,36.7,3,Partly cloudy,44,38,33,1002,0,SSW,15,
7/1/2021,0.055555555555556,36.6,2,Partly cloudy,50,37,32,1000,0,SSW,14,
7/2/2021,0,35.9,3,Partly cloudy,50,37,32,997,0,WSW,12,
7/3/2021,0.055555555555556,36.3,4,Partly cloudy,51,38,32,996,0,WSW,11,
7/4/2021,0.111111111111111,37.2,5,Partly cloudy,50,38,33,997,0,SE,15,
7/5/2021,0.333333333333333,38.3,14,Partly cloudy,57,39,31,998,0,S,15,
7/6/2021,0.666666666666667,37.4,7,Partly cloudy,56,38,31,999,0,SSE,19,
7/7/2021,0.166666666666667,37.1,8,Partly cloudy,57,36,30,1000,0,SSW,16,
7/8/2021,0.222222222222222,37.7,0,Sunny,54,37,32,1000,0,SW,16,
7/9/2021,0.333333333333333,36.9,4,Partly cloudy,51,37,32,997,0,SW,13,
7/10/2021,0.222222222222222,38.5,6,Partly cloudy,46,39,32,995,0,S,16,
7/11/2021,0.111111111111111,39.7,9,Partly cloudy,51,39,33,997,0,S,17,
7/12/2021,0.333333333333333,38.1,16,Partly cloudy,55,37,33,995,0,SSE,13,
7/13/2021,0.611111111111111,38.6,2,Partly cloudy,54,39,32,995,0,ENE,21,
7/14/2021,0.111111111111111,37.9,13,Partly cloudy,57,39,32,997,0,E,27,
7/15/2021,0.388888888888889,37.6,25,Thundery outbreaks possible,58,38,32,997,0,ENE,22,
7/16/2021,0.111111111111111,35.6,23,Thundery outbreaks possible,57,39,31,998,0,E,29,
7/17/2021,0.055555555555556,35,22,Partly cloudy,57,37,32,999,0,E,31,
7/18/2021,0.055555555555556,34.4,48,Patchy rain possible,60,35,32,1001,0.7,SSE,19,
7/19/2021,0,35.5,10,Partly cloudy,61,36,30,999,0,SSW,12,
7/20/2021,0.055555555555556,36.4,7,Partly cloudy,62,36,33,998,0,SW,12,
7/21/2021,0.277777777777778,37.9,6,Partly cloudy,53,37,33,999,0,SW,17,
7/22/2021,0.055555555555556,36.6,5,Partly cloudy,55,37,32,997,0,WSW,14,
7/23/2021,0.055555555555556,39.2,0,Sunny,52,38,34,995,0,SSW,15,
7/24/2021,0.166666666666667,38.4,9,Partly cloudy,49,40,34,996,0,SSE,14,
7/25/2021,0.222222222222222,38.3,0,Partly cloudy,48,39,32,998,0,WSW,8,
7/26/2021,0.277777777777778,37.7,1,Sunny,50,38,34,997,0,W,10,
7/27/2021,0.111111111111111,37.3,2,Partly cloudy,56,38,31,994,0,SW,11,
7/28/2021,0.166666666666667,38.4,3,Partly cloudy,47,40,31,993,0,SSW,13,
7/29/2021,0.277777777777778,38.2,5,Partly cloudy,46,40,33,993,0,S,13,
7/30/2021,0.055555555555556,38,17,Partly cloudy,50,38,34,996,0,WSW,13,
7/31/2021,0.055555555555556,36.8,0,Partly cloudy,62,37,31,997,0,SW,13,
8/1/2021,0.055555555555556,36,0,Sunny,47,37,30,997,0,SSW,12,
8/2/2021,0,36.4,0,Sunny,44,38,32,997,0,SW,11,
8/3/2021,0.166666666666667,36.5,0,Partly cloudy,47,38,32,998,0,SW,10,
8/4/2021,0.055555555555556,36.6,0,Partly cloudy,36,39,34,1000,0,SSE,10,
8/5/2021,0,35.8,0,Sunny,42,38,33,999,0,SSW,9,
8/6/2021,0,36,0,Sunny,43,40,34,997,0,SSW,10,
8/7/2021,0.055555555555556,37.1,1,Partly cloudy,48,39,32,998,0,SW,10,
8/8/2021,0.277777777777778,39.2,0,Sunny,46,40,35,999,0,ENE,13,
8/9/2021,0.166666666666667,40.1,0,Sunny,43,41,33,1000,0,SSW,14,
8/10/2021,0,39,2,Partly cloudy,45,40,34,1000,0,S,17,
8/11/2021,0,37.8,1,Partly cloudy,48,39,34,1000,0,SW,13,
8/12/2021,0.166666666666667,36,5,Partly cloudy,46,39,31,1000,0,SW,13,
8/13/2021,0.055555555555556,36.5,2,Partly cloudy,45,39,31,999,0,S,14,
8/14/2021,0.222222222222222,36.9,1,Partly cloudy,43,39,32,998,0,SSW,14,
8/15/2021,0.166666666666667,36.2,2,Partly cloudy,49,39,32,997,0,SSW,14,
8/16/2021,0.111111111111111,36.8,3,Partly cloudy,55,38,31,999,0,SSW,12,
8/17/2021,0,36.2,17,Partly cloudy,61,39,31,1000,0,S,16,
8/18/2021,0.111111111111111,36,10,Partly cloudy,62,37,31,1000,0,SE,14,
8/19/2021,0.277777777777778,35.6,6,Partly cloudy,57,37,32,1000,0,S,18,
8/20/2021,0.111111111111111,35.4,4,Partly cloudy,60,37,33,1001,0,SSW,14,
8/21/2021,0.055555555555556,36,6,Partly cloudy,59,37,29,1002,0,WSW,14,
8/22/2021,0.111111111111111,36.4,1,Sunny,58,37,31,1002,0,SSE,13,
8/23/2021,0.333333333333333,36.7,0,Sunny,55,38,32,1001,0,SSE,14,
8/24/2021,0,36.6,13,Thundery outbreaks possible,55,38,32,1002,0,SSE,16,
8/25/2021,0.055555555555556,36.1,2,Partly cloudy,56,37,33,1001,0,SSW,16,
8/26/2021,0.166666666666667,35.5,0,Sunny,57,39,31,999,0,S,15,
8/27/2021,0,37.7,0,Sunny,48,42,32,998,0,SSW,15,
8/28/2021,0.055555555555556,38.4,0,Sunny,42,43,32,997,0,SW,11,
8/29/2021,0.111111111111111,38.5,0,Sunny,31,42,33,998,0,ENE,13,
8/30/2021,0.111111111111111,37.4,0,Sunny,36,42,31,1000,0,ENE,14,
8/31/2021,0.055555555555556,36,0,Sunny,44,40,31,1003,0,SSE,16,
9/1/2021,0.055555555555556,36.1,0,Partly cloudy,49,41,30,1003,0,SE,17,
9/2/2021,0.055555555555556,35.6,0,Sunny,46,41,31,1002,0,S,14,
9/3/2021,0.111111111111111,35.5,0,Sunny,49,41,31,1001,0,S,15,
9/4/2021,0.055555555555556,35.9,6,Partly cloudy,47,40,31,1001,0,SSW,13,
9/5/2021,0.166666666666667,36.4,4,Partly cloudy,49,40,30,1001,0,SW,11,
9/6/2021,0.055555555555556,35.8,8,Partly cloudy,44,40,31,1001,0,SSW,10,
9/7/2021,0,34.4,7,Partly cloudy,49,40,30,1001,0,S,11,
9/8/2021,0.166666666666667,35.5,9,Partly cloudy,50,41,31,1001,0,S,12,
9/9/2021,0.166666666666667,35.8,1,Partly cloudy,56,41,31,1000,0,WSW,15,
9/10/2021,0.111111111111111,35.4,0,Sunny,59,40,30,1000,0,W,11,
9/11/2021,0.111111111111111,36.3,2,Partly cloudy,49,42,31,1000,0,E,15,
9/12/2021,0.166666666666667,36.9,0,Sunny,42,42,31,1000,0,ESE,13,
9/13/2021,0.111111111111111,36.3,0,Sunny,53,41,31,1001,0,SSW,14,
9/14/2021,0.166666666666667,34.8,0,Sunny,56,40,30,1002,0,SSW,11,
9/15/2021,0.111111111111111,35.7,0,Sunny,61,39,30,1003,0,SW,10,
9/16/2021,0.166666666666667,35.7,0,Sunny,56,41,30,1002,0,W,12,
9/17/2021,0.222222222222222,35.2,4,Partly cloudy,56,39,30,1002,0,SW,12,
9/18/2021,0.388888888888889,35.5,0,Sunny,59,39,29,1003,0,SSW,10,
9/19/2021,0,35.5,0,Sunny,49,39,30,1004,0,S,15,
9/20/2021,0.055555555555556,34.4,0,Sunny,53,39,30,1004,0,SSW,13,
9/21/2021,0.166666666666667,34,0,Sunny,60,39,29,1004,0,SW,14,
9/22/2021,0.111111111111111,33.5,0,Sunny,56,38,30,1002,0,W,12,
9/23/2021,0.055555555555556,33.3,0,Sunny,53,38,30,1003,0,W,13,
9/24/2021,0,34.7,0,Sunny,53,39,28,1004,0,SW,11,
9/25/2021,0.055555555555556,35,9,Partly cloudy,56,39,31,1005,0,SSW,11,
9/26/2021,0.277777777777778,33.8,0,Sunny,63,38,31,1003,0,W,16,
9/27/2021,0.111111111111111,33.4,0,Sunny,58,38,30,1003,0,WSW,16,
9/28/2021,0.111111111111111,33.8,0,Partly cloudy,56,37,29,1004,0,W,12,
9/29/2021,0.166666666666667,34.4,0,Sunny,59,38,29,1004,0,NW,10,
9/30/2021,0,34.3,0,Sunny,59,39,29,1004,0,SSE,12,
